EGID;EDID;EGAID;DEINR;ESID;STRNAME;STRNAMK;STRINDX;STRSP;STROFFIZIEL;DPLZ4;DPLZZ;DPLZNAME;DKODE;DKODN;DOFFADR;DEXPDAT
190140336;0;102181938;5;10120572;Lorzenhof;Lorzenhof;Lor;9901;1;6330;0;Cham;2677378.222;1226325.798;1;17.02.2024
190140369;0;101469353;4;10064611;Neudorfstrasse;Neudorfstr.;Neu;9901;1;6313;0;Menzingen;2687333.821;1225864.517;1;17.02.2024
190140370;0;101470224;10a;10018756;Blumenweg;Blumenweg;Blu;9901;1;6332;0;Hagendorn;2675432.701;1228863.744;1;17.02.2024
190140376;0;101469239;12;10120950;Sonneggstrasse;Sonneggstr.;Son;9901;1;6330;0;Cham;2677496.773;1226426.452;1;17.02.2024
190140382;0;101469321;3;10018735;Mugerenmatt;Mugerenmatt;Mug;9901;1;6330;0;Cham;2678041.171;1226372.881;1;17.02.2024
190140384;0;101513067;17;10018433;Bergackerstrasse;Bergackerstr.;Ber;9901;1;6330;0;Cham;2677794.506;1226461.74;1;17.02.2024
190140388;0;101462980;1;10120572;Lorzenhof;Lorzenhof;Lor;9901;1;6330;0;Cham;2677371.627;1226290.564;1;17.02.2024
190140389;0;101462983;3;10120572;Lorzenhof;Lorzenhof;Lor;9901;1;6330;0;Cham;2677358.501;1226288.186;1;17.02.2024
190140393;0;101471759;17;10018430;Adelheid-Page-Strasse;Adelheid-Page-Str.;Ade;9901;1;6330;0;Cham;2677885.195;1225993.233;1;17.02.2024
190140402;0;101464522;4a;10018437;Eichstrasse;Eichstr.;Eic;9901;1;6330;0;Cham;2678059.518;1226275.314;1;17.02.2024
190140403;0;101464523;4b;10018437;Eichstrasse;Eichstr.;Eic;9901;1;6330;0;Cham;2678045.202;1226272.27;1;17.02.2024
190140404;0;101471764;6c;10018437;Eichstrasse;Eichstr.;Eic;9901;1;6330;0;Cham;2678043.793;1226288.625;1;17.02.2024
190140406;0;101471765;6b;10018437;Eichstrasse;Eichstr.;Eic;9901;1;6330;0;Cham;2678055.7;1226296.94;1;17.02.2024
190140407;0;101464526;8a;10018437;Eichstrasse;Eichstr.;Eic;9901;1;6330;0;Cham;2678078.864;1226280.278;1;17.02.2024
190140409;0;102234660;8b;10018437;Eichstrasse;Eichstr.;Eic;9901;1;6330;0;Cham;2678075.812;1226294.545;1;17.02.2024
190140414;0;101470782;46;10018437;Eichstrasse;Eichstr.;Eic;9901;1;6330;0;Cham;2678377.825;1226468.319;1;17.02.2024
190140700;0;102107771;16;10064953;Zugerstrasse;Zugerstr.;Zug;9901;1;6312;0;Steinhausen;2679332.242;1227599.402;1;17.02.2024
190141208;0;102189617;30;10177508;Turmstrasse;Turmstr.;Tur;9901;1;6312;0;Steinhausen;2678921.06;1226923.576;1;17.02.2024
190141209;0;101470120;28;10177508;Turmstrasse;Turmstr.;Tur;9901;1;6312;0;Steinhausen;2678957.831;1226909.903;1;17.02.2024
190141210;0;101470121;26;10177508;Turmstrasse;Turmstr.;Tur;9901;1;6312;0;Steinhausen;2678996.303;1226895.704;1;17.02.2024
190141211;0;101470122;24;10177508;Turmstrasse;Turmstr.;Tur;9901;1;6312;0;Steinhausen;2679033.316;1226882.442;1;17.02.2024
190143374;0;101513115;4;10102806;Langackerstrasse;Langackerstr.;Lan;9901;1;6330;0;Cham;2676918.197;1227894.068;1;17.02.2024
190143425;0;101528614;50;10095022;Rischerstrasse;Rischerstr.;Ris;9901;1;6343;3;Risch;2677743.068;1220628.644;1;17.02.2024
190143450;0;101474699;52;10095022;Rischerstrasse;Rischerstr.;Ris;9901;1;6343;3;Risch;2677735.939;1220617.617;1;17.02.2024
190143469;0;101507855;4;10178861;Neuhofweg;Neuhofweg;Neu;9901;1;6343;2;Buonas;2677150.207;1221406.506;1;17.02.2024
190143476;0;101473367;5a;10121409;Berchtwil;Berchtwil;Ber;9901;1;6343;0;Rotkreuz;2674489.887;1222372.995;1;17.02.2024
190144051;0;102204172;10;10018762;Schützenhausstrasse;Schützenhausstr.;Sch;9901;1;6332;0;Hagendorn;2675458.896;1228933.965;1;17.02.2024
190146230;0;102093156;80a;10113555;Bösch;Bösch;Bös;9901;1;6331;0;Hünenberg;2675533.03;1223854.197;1;17.02.2024
190146248;0;102107779;2a;10181720;Chamerstrasse;Chamerstr.;Cha;9901;1;6331;0;Hünenberg;2674911.992;1225145.978;1;17.02.2024
190146250;0;101457032;7;10181720;Chamerstrasse;Chamerstr.;Cha;9901;1;6331;0;Hünenberg;2674902.152;1225231.119;1;17.02.2024
190146251;0;101458270;50;10181720;Chamerstrasse;Chamerstr.;Cha;9901;1;6331;0;Hünenberg;2675418.31;1225873.088;1;17.02.2024
190146253;0;101459476;7;10113554;Dersbach;Dersbach;Der;9901;1;6333;0;Hünenberg See;2676943.88;1224688.11;1;17.02.2024
190146255;0;101457034;9;10113554;Dersbach;Dersbach;Der;9901;1;6333;0;Hünenberg See;2676953.746;1224672.216;1;17.02.2024
190146269;0;101458176;55;10018765;Dersbachstrasse;Dersbachstr.;Der;9901;1;6333;0;Hünenberg See;2676851.518;1225001.182;1;17.02.2024
190146270;0;101457459;57;10018765;Dersbachstrasse;Dersbachstr.;Der;9901;1;6333;0;Hünenberg See;2676870.482;1224955.131;1;17.02.2024
190146272;0;101457460;303a;10018765;Dersbachstrasse;Dersbachstr.;Der;9901;1;6333;0;Hünenberg See;2676652.183;1224343.395;1;17.02.2024
190146275;0;101458271;303b;10018765;Dersbachstrasse;Dersbachstr.;Der;9901;1;6333;0;Hünenberg See;2676648.033;1224343.875;1;17.02.2024
190146288;0;101455035;15;10016938;Dorfstrasse;Dorfstr.;Dor;9901;1;6331;0;Hünenberg;2674794.022;1225232.815;1;17.02.2024
190146671;0;101458439;17;10180607;Drälikon;Drälikon;Drä;9901;1;6331;0;Hünenberg;2673979.584;1225536.433;1;17.02.2024
190146712;0;101494528;107a;10153516;Eichmattstrasse;Eichmattstr.;Eic;9901;1;6333;0;Hünenberg See;2676086;1225938;1;17.02.2024
190146712;1;102701366;107b;10153516;Eichmattstrasse;Eichmattstr.;Eic;9901;1;6333;0;Hünenberg See;2676079.311;1225946.563;1;17.02.2024
190146722;0;101456833;37;10066018;Eichrüti;Eichrüti;Eic;9901;1;6333;0;Hünenberg See;2676441.112;1224372.236;1;17.02.2024
190146759;0;101494532;2;10016940;Einhornweg;Einhornweg;Ein;9901;1;6331;0;Hünenberg;2674809.97;1225414.127;1;17.02.2024
190146759;2;102982711;2b;10016940;Einhornweg;Einhornweg;Ein;9901;1;6331;0;Hünenberg;;;1;17.02.2024
190146800;0;101454529;5a;10095099;Holzhäusernstrasse;Holzhäusernstr.;Hol;9901;1;6331;0;Hünenberg;2674920.437;1225041.883;1;17.02.2024
190146808;0;101454755;5b;10095099;Holzhäusernstrasse;Holzhäusernstr.;Hol;9901;1;6331;0;Hünenberg;2674924.365;1225034.475;1;17.02.2024
190146809;0;101458651;5c;10095099;Holzhäusernstrasse;Holzhäusernstr.;Hol;9901;1;6331;0;Hünenberg;2674928.292;1225027.251;1;17.02.2024
190146810;0;101487383;5d;10095099;Holzhäusernstrasse;Holzhäusernstr.;Hol;9901;1;6331;0;Hünenberg;2674932.118;1225020.027;1;17.02.2024
190146811;0;102193584;5e;10095099;Holzhäusernstrasse;Holzhäusernstr.;Hol;9901;1;6331;0;Hünenberg;2674936.086;1225012.579;1;17.02.2024
190146815;0;101456247;23;10095099;Holzhäusernstrasse;Holzhäusernstr.;Hol;9901;1;6331;0;Hünenberg;2675006.38;1224930.507;1;17.02.2024
190146850;0;101457486;11a;10121391;Huobrain;Huobrain;Huo;9901;1;6333;0;Hünenberg See;2676066.777;1225660.382;1;17.02.2024
190146853;0;101458283;18;10121391;Huobrain;Huobrain;Huo;9901;1;6333;0;Hünenberg See;2676008.095;1225638.994;1;17.02.2024
190146875;0;101457873;71a;10018767;Huobstrasse;Huobstr.;Huo;9901;1;6333;0;Hünenberg See;2676255.596;1225763.197;1;17.02.2024
190146876;0;101454970;71b;10018767;Huobstrasse;Huobstr.;Huo;9901;1;6333;0;Hünenberg See;2676250.737;1225760.928;1;17.02.2024
190146877;0;101457487;73a;10018767;Huobstrasse;Huobstr.;Huo;9901;1;6333;0;Hünenberg See;2676241.54;1225757.868;1;17.02.2024
190146879;0;101494538;73b;10018767;Huobstrasse;Huobstr.;Huo;9901;1;6333;0;Hünenberg See;2676235.732;1225756.305;1;17.02.2024
190146895;0;101455599;4;10016932;Langrüti;Langrüti;Lan;9901;1;6333;0;Hünenberg See;2676321.669;1224190.074;1;17.02.2024
190146896;0;101454757;6;10016932;Langrüti;Langrüti;Lan;9901;1;6333;0;Hünenberg See;2676277.727;1224208.953;1;17.02.2024
190147008;0;101548861;103;10016933;Luzernerstrasse;Luzernerstr.;Luz;9901;1;6333;0;Hünenberg See;2676588.178;1225165.904;1;17.02.2024
190147051;0;101454972;20;10016947;Matten;Matten;Mat;9901;1;6331;0;Hünenberg;2673972.33;1227720.336;1;17.02.2024
190147088;0;101494544;7b;10016948;Mühleweg;Mühleweg;Müh;9901;1;6331;0;Hünenberg;2674494.579;1225442.5;1;17.02.2024
190147108;0;101456248;2;10059917;Oberbösch;Oberbösch;Obe;9901;1;6331;0;Hünenberg;2675121.376;1224195.997;1;17.02.2024
190147231;0;102107780;1;10135515;Rothusstrasse;Rothusstr.;Rot;9901;1;6331;0;Hünenberg;2676019.761;1223817.536;0;17.02.2024
190147289;0;101494546;2b;10174825;Schmittegass;Schmittegass;Sch;9901;1;6331;0;Hünenberg;2674885.111;1225260.995;1;17.02.2024
190147289;1;102708309;2c;10174825;Schmittegass;Schmittegass;Sch;9901;1;6331;0;Hünenberg;2674882.062;1225254.025;1;17.02.2024
190147295;0;101457060;19;10189512;Schürmattstrasse;Schürmattstr.;Sch;9901;1;6331;0;Hünenberg;2675097.79;1225566.333;1;17.02.2024
190147297;0;101487079;3a;10016934;Seemattstrasse;Seemattstr.;See;9901;1;6333;0;Hünenberg See;2676736.442;1225253.402;1;17.02.2024
190147348;0;101486274;9a;10021688;Stadelmatt;Stadelmatt;Sta;9901;1;6331;0;Hünenberg;2673246.445;1230304.673;1;17.02.2024
190147368;0;101486772;2;10021692;Wartstein;Wartstein;War;9901;1;6331;0;Hünenberg;2674986.197;1226512.379;1;17.02.2024
190147630;0;101476352;9a;10016935;Unterer Chämletenweg;Unterer Chämletenweg;Chä;9901;1;6333;0;Hünenberg See;2676587.979;1224802.818;1;17.02.2024
190147632;0;101454765;9b;10016935;Unterer Chämletenweg;Unterer Chämletenweg;Chä;9901;1;6333;0;Hünenberg See;2676590.654;1224789.52;1;17.02.2024
190147633;0;101487490;9c;10016935;Unterer Chämletenweg;Unterer Chämletenweg;Chä;9901;1;6333;0;Hünenberg See;2676593.817;1224773.673;1;17.02.2024
190147636;0;101488343;11a;10016935;Unterer Chämletenweg;Unterer Chämletenweg;Chä;9901;1;6333;0;Hünenberg See;2676597.005;1224757.433;1;17.02.2024
190147637;0;101487491;11c;10016935;Unterer Chämletenweg;Unterer Chämletenweg;Chä;9901;1;6333;0;Hünenberg See;2676602.708;1224728.997;1;17.02.2024
190147648;0;101485767;22;10016935;Unterer Chämletenweg;Unterer Chämletenweg;Chä;9901;1;6333;0;Hünenberg See;2676582.181;1224747.506;1;17.02.2024
190150327;0;101474769;23a;10017890;Sagenstrasse;Sagenstr.;Sag;9901;1;6318;0;Walchwil;2681483.694;1217540.97;1;17.02.2024
190150327;2;101740794;23c;10017890;Sagenstrasse;Sagenstr.;Sag;9901;1;6318;0;Walchwil;2681486.934;1217531.583;1;17.02.2024
190150327;4;101740795;23e;10017890;Sagenstrasse;Sagenstr.;Sag;9901;1;6318;0;Walchwil;2681478.379;1217526.46;1;17.02.2024
190150327;3;101730373;23d;10017890;Sagenstrasse;Sagenstr.;Sag;9901;1;6318;0;Walchwil;2681482.016;1217528.458;1;17.02.2024
190150327;5;101730374;23f;10017890;Sagenstrasse;Sagenstr.;Sag;9901;1;6318;0;Walchwil;2681474.025;1217523.745;1;17.02.2024
190150327;1;102187720;23b;10017890;Sagenstrasse;Sagenstr.;Sag;9901;1;6318;0;Walchwil;2681491.596;1217534.554;1;17.02.2024
190150548;0;101457687;5;10064878;Oberwil;Oberwil;Obe;9901;1;6330;0;Cham;2677294.531;1229200.456;1;17.02.2024
190150556;0;101453291;95a;10018436;Dorfstrasse;Dorfstr.;Dor;9901;1;6332;0;Hagendorn;2675402.705;1229101.402;1;17.02.2024
190150813;0;101499437;11;10017227;Dorfstrasse;Dorfstr.;Dor;9901;1;6318;0;Walchwil;2681620.935;1217234.369;1;17.02.2024
190150993;0;101460352;27;10189560;Hörndlirain;Hörndlirain;Hör;9901;1;6318;0;Walchwil;2680945.172;1218257.472;1;17.02.2024
190151071;0;101455244;24;10064877;Luzernerstrasse;Luzernerstr.;Luz;9901;1;6330;0;Cham;2677204.848;1225878.597;1;17.02.2024
190151274;0;101460467;180;10018765;Dersbachstrasse;Dersbachstr.;Der;9901;1;6333;0;Hünenberg See;2676739.481;1224750.015;1;17.02.2024
190151748;0;101456306;2;10059921;Wartrain;Wartrain;War;9901;1;6331;0;Hünenberg;2674860.508;1226381.243;1;17.02.2024
190153176;0;101454221;16;10121398;Mühlestrasse;Mühlestr.;Müh;9901;1;6313;2;Edlibach;2685874.994;1226234.248;1;17.02.2024
190153179;0;101457100;18;10121398;Mühlestrasse;Mühlestr.;Müh;9901;1;6313;2;Edlibach;2685862.554;1226242.459;1;17.02.2024
190153188;0;101456286;20;10121398;Mühlestrasse;Mühlestr.;Müh;9901;1;6313;2;Edlibach;2685850.238;1226250.67;1;17.02.2024
190154771;0;101455866;10;10064321;Zugerstrasse;Zugerstr.;Zug;9901;1;6318;0;Walchwil;2681529.131;1217173.346;1;17.02.2024
190155885;0;101485475;2a;10189539;Alznach;Alznach;Alz;9901;1;6343;0;Rotkreuz;2676612.103;1223821.747;1;17.02.2024
190155888;0;101501192;2b;10189539;Alznach;Alznach;Alz;9901;1;6343;0;Rotkreuz;2676593.115;1223826.84;1;17.02.2024
190155897;0;101501197;29;10064933;Birkenstrasse;Birkenstr.;Bir;9901;1;6343;0;Rotkreuz;2675460.118;1221999.831;1;17.02.2024
190155951;0;101451156;26;10095021;Gartenweg;Gartenweg;Gar;9901;1;6343;2;Buonas;2677025.621;1221565.841;1;17.02.2024
190155955;0;101279867;11;10064935;Grundstrasse;Grundstr.;Gru;9901;1;6343;0;Rotkreuz;2675187.018;1222111.26;1;17.02.2024
190155961;0;101279869;32a;10105959;Holzhäusernstrasse;Holzhäusernstr.;Hol;9901;1;6343;4;Holzhäusern ZG;2676117.487;1222374.79;1;17.02.2024
190157170;0;101457902;3;10018487;Rotenbach;Rotenbach;Rot;9901;1;6313;2;Edlibach;2685760.741;1224063.472;1;17.02.2024
190158728;0;101489983;33;10144866;Heiligkreuzstrasse;Heiligkreuzstr.;Hei;9901;1;6330;0;Cham;2675902.171;1227257.844;0;17.02.2024
190158729;0;101487207;35;10144866;Heiligkreuzstrasse;Heiligkreuzstr.;Hei;9901;1;6330;0;Cham;2675903.477;1227238.898;0;17.02.2024
190158759;0;101488744;2a;10017890;Sagenstrasse;Sagenstr.;Sag;9901;1;6318;0;Walchwil;2681559.761;1217508.256;1;17.02.2024
190158762;0;101489997;2c;10017890;Sagenstrasse;Sagenstr.;Sag;9901;1;6318;0;Walchwil;2681555.212;1217519.354;1;17.02.2024
190158763;0;101459360;2d;10017890;Sagenstrasse;Sagenstr.;Sag;9901;1;6318;0;Walchwil;2681553.349;1217525.093;1;17.02.2024
190158861;0;102204148;15;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2675111.149;1221229.425;1;17.02.2024
190158861;2;103271461;17;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2675109.579;1221206.334;;17.02.2024
190158871;0;101493283;17;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;;;0;17.02.2024
190158873;0;101488759;19;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2675139.188;1221215.809;1;17.02.2024
190158873;2;103286789;21;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2675137.263;1221192.566;;17.02.2024
190158948;0;101121190;21;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;;;0;17.02.2024
190158949;0;101099154;23;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2675166.833;1221202.068;1;17.02.2024
190158949;2;103236099;25;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2675164.982;1221178.974;1;17.02.2024
190158950;0;101452185;25;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;;;0;17.02.2024
190158952;0;102229949;56;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2674869.284;1220986.935;1;17.02.2024
190158957;0;102107797;58;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2674852.71;1221010.978;1;17.02.2024
190159072;0;101487309;2;10152043;Blimoos;Blimoos;Bli;9901;1;6318;0;Walchwil;2681619.355;1217626.707;1;17.02.2024
190159230;0;101491811;2;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2682953.933;1227184.837;1;17.02.2024
190159231;0;101453730;4;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2682956.96;1227158.798;1;17.02.2024
190159232;0;101488830;6;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2682958.805;1227132.774;1;17.02.2024
190159233;0;101489052;8;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2682983.83;1227139.093;1;17.02.2024
190159234;0;101490347;10;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2682975.274;1227225.682;1;17.02.2024
190159235;0;101491812;12;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2682978.264;1227216.987;1;17.02.2024
190159236;0;101490348;14;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2682987.951;1227178.331;1;17.02.2024
190159237;0;101453731;16;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2682991.442;1227169.406;1;17.02.2024
190159238;0;101490349;18;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2683006.754;1227252.314;1;17.02.2024
190159239;0;101491813;20;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2683008.568;1227240.358;1;17.02.2024
190159240;0;101491441;22;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2683011.777;1227228.771;1;17.02.2024
190159241;0;101490350;24;10161977;Rote Trotte;Rote Trotte;Tro;9901;1;6340;0;Baar;2683014.263;1227216.972;1;17.02.2024
190159249;0;101453732;60;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2674843.715;1220967.73;1;17.02.2024
190159251;0;101491815;62;10018204;Küntwilerstrasse;Küntwilerstr.;Kün;9901;1;6343;0;Rotkreuz;2674821.697;1220993.22;1;17.02.2024
190159333;0;101493337;13;10064857;Mühlegasse;Mühlegasse;Müh;9901;1;6340;0;Baar;2682479.487;1228140.587;1;17.02.2024
190159335;0;101491444;2;10182975;Gartenstrasse;Gartenstr.;Gar;9901;1;6340;0;Baar;2682364.832;1228014.379;1;17.02.2024
190159336;0;102229952;25;10012696;Heimatstrasse;Heimatstr.;Hei;9901;1;6340;0;Baar;2681906.381;1227992.098;1;17.02.2024
190159377;0;101493341;6;10018439;Friesencham;Friesencham;Fri;9901;1;6330;0;Cham;2676647.194;1227868.321;1;17.02.2024
190159379;0;102190374;4;10113552;Neuhofstrasse;Neuhofstr.;Neu;9901;1;6330;0;Cham;2676975.983;1225701.121;1;17.02.2024
190159633;0;101496695;2;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675443.513;1221391.469;1;17.02.2024
190159651;0;101496697;4;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675451.835;1221391.386;1;17.02.2024
190159656;0;101496700;6;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675460.342;1221391.386;1;17.02.2024
190159657;0;101453662;8;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675468.46;1221391.243;1;17.02.2024
190159659;0;101490016;10;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675477.089;1221391.161;1;17.02.2024
190159663;0;101489093;12;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675498.431;1221386.579;1;17.02.2024
190159664;0;101490018;14;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675496.073;1221384.445;1;17.02.2024
190159665;0;102229956;16;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675524.924;1221386.213;1;17.02.2024
190159666;0;101985160;18;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675522.869;1221384.158;1;17.02.2024
190159668;0;102174343;20;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675551.887;1221386.09;1;17.02.2024
190159669;0;101490019;22;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675549.181;1221383.911;1;17.02.2024
190159758;0;101495184;5;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675545.948;1221409.395;1;17.02.2024
190159758;1;103204334;7;10144846;Lerchenfeld;Lerchenfeld;Ler;9901;1;6343;0;Rotkreuz;2675559.484;1221411.237;1;17.02.2024
190159769;0;101495192;28;10121410;Schöngrund;Schöngrund;Sch;9901;1;6343;0;Rotkreuz;2675076.965;1222145.76;1;17.02.2024
190159769;1;103271457;32;10121410;Schöngrund;Schöngrund;Sch;9901;1;6343;0;Rotkreuz;2675098.688;1222187.301;;17.02.2024
190159769;2;103271458;30;10121410;Schöngrund;Schöngrund;Sch;9901;1;6343;0;Rotkreuz;2675087.979;1222167.49;;17.02.2024
190159777;0;101490022;30;10121410;Schöngrund;Schöngrund;Sch;9901;1;6343;0;Rotkreuz;;;0;17.02.2024
190159781;0;101471454;32;10121410;Schöngrund;Schöngrund;Sch;9901;1;6343;0;Rotkreuz;;;0;17.02.2024
190159800;0;102186440;3;10166149;St. Germanstrasse;St. Germanstr.;Ger;9901;1;6343;2;Buonas;2677232.368;1221589.251;1;17.02.2024
190159802;0;101496745;10a;10018226;Stockeri;Stockeri;Sto;9901;1;6343;3;Risch;2677136.254;1219884.644;1;17.02.2024
190159807;0;101489103;31;10123702;Sunneblick;Sunneblick;Sun;9901;1;6343;0;Rotkreuz;2675295.502;1222020.563;1;17.02.2024
190159813;0;101489107;3;10095024;Verenaweg;Verenaweg;Ver;9901;1;6343;2;Buonas;2677057.77;1221691.044;1;17.02.2024
190159813;1;103266164;5;10095024;Verenaweg;Verenaweg;Ver;9901;1;6343;2;Buonas;2677055.921;1221676.963;;17.02.2024
190160191;0;102184079;22;10135515;Rothusstrasse;Rothusstr.;Rot;9901;1;6331;0;Hünenberg;2676251.538;1223706.196;1;17.02.2024
190160465;0;101451645;2;10018757;Grobenmoos;Grobenmoos;Gro;9901;1;6332;0;Hagendorn;2675585.271;1227940.479;1;17.02.2024
190160834;0;101470682;6c;10064879;Ottostrasse;Ottostr.;Ott;9901;1;6330;0;Cham;2677649.218;1226210.778;1;17.02.2024
190160837;0;101457842;6d;10064879;Ottostrasse;Ottostr.;Ott;9901;1;6330;0;Cham;2677649.161;1226212.194;1;17.02.2024
190160955;0;101453531;43;10113566;Maiackerstrasse;Maiackerstr.;Mai;9901;1;6345;0;Neuheim;2686025.329;1229099.141;1;17.02.2024
190160974;0;101493098;29;10094710;Hinterburgstrasse;Hinterburgstr.;Hin;9901;1;6345;0;Neuheim;2685798.305;1227941.699;1;17.02.2024
190161528;0;101490694;1;10160667;Hintermattli;Hintermattli;Hin;9901;1;6314;0;Unterägeri;2686666.918;1219315.345;1;17.02.2024
190161529;0;101490695;2;10160667;Hintermattli;Hintermattli;Hin;9901;1;6314;0;Unterägeri;2686678.217;1219286.444;1;17.02.2024
190161543;0;101488911;5;10066096;Strandweg;Strandweg;Str;9901;1;6314;0;Unterägeri;2687045.805;1221297.508;1;17.02.2024
190161666;1;101501679;11;10160674;Nordstrasse;Nordstr.;Nor;9901;1;6300;0;Zug;2681451.765;1225896.9;1;17.02.2024
190161666;0;101492292;9;10160674;Nordstrasse;Nordstr.;Nor;9901;1;6300;0;Zug;2681449.834;1225872.628;1;17.02.2024
190161666;2;103469857;13;10160674;Nordstrasse;Nordstr.;Nor;9901;1;6300;0;Zug;;;1;17.02.2024
190161666;3;103469858;15;10160674;Nordstrasse;Nordstr.;Nor;9901;1;6300;0;Zug;;;1;17.02.2024
190161666;5;103469860;19;10160674;Nordstrasse;Nordstr.;Nor;9901;1;6300;0;Zug;;;1;17.02.2024
190161666;4;103469859;17;10160674;Nordstrasse;Nordstr.;Nor;9901;1;6300;0;Zug;;;1;17.02.2024
190161671;0;101492298;5;10094876;Räbmatt;Räbmatt;Räb;9901;1;6317;0;Oberwil b. Zug;2680952.315;1221371.872;1;17.02.2024
190162811;0;101494776;1;10064867;Unterstock;Unterstock;Unt;9901;1;6319;0;Allenwinden;2684625.168;1223822.44;1;17.02.2024
190162814;0;101987542;47;10094775;Früebergstrasse;Früebergstr.;Frü;9901;1;6340;0;Baar;2682162.578;1228387.387;1;17.02.2024
190162816;0;101494778;57;10094764;Winzrüti;Winzrüti;Win;9901;1;6319;0;Allenwinden;2684633.37;1225175.525;1;17.02.2024
